1.250000000000000000e+09,9.102100046527601407e-01,2.107260474427112396e+00
1.450000000000000000e+09,8.745239568519977968e-01,1.465567163732455880e+00
1.650000000000000000e+09,8.532903245585231611e-01,8.517093804774608090e-01
1.850000000000000000e+09,8.761690624219660162e-01,2.425827357914424331e-01
2.050000000000000000e+09,9.082473611848765893e-01,-4.157819470948030949e-01
2.249999872000000000e+09,9.237114639681689443e-01,-1.096926865491940406e+00
