1.000000000000000000e+10,1.193802542780991044e-01,-2.911102715489208403e+00
1.009999974400000000e+10,1.157144418576064732e-01,3.054155254506758066e+00
1.020000051200000000e+10,1.111187215335369821e-01,2.726627668002233218e+00
1.030000025600000000e+10,1.063363895245292151e-01,2.410881481649253644e+00
1.040000000000000000e+10,1.026263903390751964e-01,2.109043139230185382e+00
1.049999974400000000e+10,1.005212797749092807e-01,1.803411499370972004e+00
1.059999948800000000e+10,9.846352935889983449e-02,1.485840225257377689e+00
1.070000025600000000e+10,9.532686916279926870e-02,1.165094917590125068e+00
1.080000000000000000e+10,9.157685259420200730e-02,8.619913124294265039e-01
1.089999974400000000e+10,8.976071498073749655e-02,5.698899356771208735e-01
1.100000051200000000e+10,8.946684174402495804e-02,2.698912782318817483e-01
1.110000025600000000e+10,8.941219471649226869e-02,-4.535236862617147979e-02
1.120000000000000000e+10,8.860929892384000750e-02,-3.654747632631301646e-01
1.129999974400000000e+10,8.788577290881291471e-02,-6.792389223524819553e-01
1.139999948800000000e+10,8.790843468944146977e-02,-9.962912927054030643e-01
1.150000025600000000e+10,8.815239532978103032e-02,-1.326349385862304553e+00
1.160000000000000000e+10,8.828189922144874524e-02,-1.663158793057033291e+00
1.169999974400000000e+10,8.771582773017828905e-02,-2.008261802888947400e+00
1.180000051200000000e+10,8.693738044912135976e-02,-2.360175186637114564e+00
1.190000025600000000e+10,8.495750692839663942e-02,-2.716694820658319909e+00
1.200000000000000000e+10,8.196651134661081528e-02,-3.073541058598663778e+00
