1.000000000000000000e+09,9.561888699120660862e-01,2.850270479840627313e+00
1.001000000000000000e+09,9.560678293148943130e-01,2.846711023881478564e+00
1.002000000000000000e+09,9.559485745712724691e-01,2.843114378225845229e+00
1.003000000000000000e+09,9.558122600126222057e-01,2.839512349434439642e+00
1.004000000000000000e+09,9.556709141885277869e-01,2.835944981098745821e+00
1.005000000000000000e+09,9.555909339464683239e-01,2.832465307017617562e+00
1.006000000000000000e+09,9.554243604584037319e-01,2.828899728128412949e+00
1.007000000000000000e+09,9.553350075937572239e-01,2.825295731007720246e+00
1.008000000000000000e+09,9.551579388451522101e-01,2.821710876015738556e+00
1.009000000000000000e+09,9.550137249651716731e-01,2.818152366440112022e+00
1.010000000000000000e+09,9.548362252367093017e-01,2.814612466084254194e+00
1.011000000000000000e+09,9.546719917309642867e-01,2.811042518437534277e+00
1.012000000000000000e+09,9.545208005155364495e-01,2.807487800011974066e+00
1.013000000000000000e+09,9.543475690183682580e-01,2.803905585098105391e+00
1.014000000000000000e+09,9.541579868568049738e-01,2.800369374207897000e+00
1.015000000000000000e+09,9.539702386399044887e-01,2.796797328244848391e+00
1.016000000000000000e+09,9.538248116796534948e-01,2.793217448837865380e+00
1.017000000000000000e+09,9.536525338666742568e-01,2.789627899938851741e+00
1.018000000000000000e+09,9.534447448842823247e-01,2.786048924474542332e+00
1.019000000000000000e+09,9.532589959814962155e-01,2.782459312361649673e+00
1.020000000000000000e+09,9.530750744208777991e-01,2.778895152716478911e+00
1.021000000000000000e+09,9.528624316701000962e-01,2.775297983413040015e+00
1.022000000000000000e+09,9.526396827264655975e-01,2.771700992116789219e+00
1.023000000000000000e+09,9.524341885691168796e-01,2.768116959913706765e+00
1.024000000000000000e+09,9.522058201176497594e-01,2.764509619594885503e+00
1.025000000000000000e+09,9.519726160633269485e-01,2.760971445326349194e+00
1.026000000000000000e+09,9.517038071919370346e-01,2.757356100092448692e+00
1.027000000000000000e+09,9.514296101376056303e-01,2.753801210599770233e+00
1.028000000000000000e+09,9.511741444530741330e-01,2.750231021794738329e+00
1.029000000000000000e+09,9.509152068068363883e-01,2.746673885740060328e+00
1.030000000000000000e+09,9.506740295775852889e-01,2.743115588132443605e+00
1.031000000000000000e+09,9.503916163937223827e-01,2.739535271026270813e+00
1.032000000000000000e+09,9.501316114600145690e-01,2.735985379555918584e+00
1.033000000000000000e+09,9.498609748213177051e-01,2.732473503863598996e+00
1.034000000000000000e+09,9.495806680524732091e-01,2.728940694712609361e+00
1.035000000000000000e+09,9.493180731171699804e-01,2.725409598482846363e+00
1.036000000000000000e+09,9.490753400538695095e-01,2.721893876106967536e+00
1.037000000000000000e+09,9.488342408635217495e-01,2.718375563927188043e+00
1.038000000000000000e+09,9.485910518568823058e-01,2.714847216075767733e+00
1.039000000000000000e+09,9.483350285498141075e-01,2.711343450604616567e+00
1.040000000000000000e+09,9.480999454674711169e-01,2.707811890298687185e+00
1.041000000000000000e+09,9.478540182906525224e-01,2.704295344075124508e+00
1.042000000000000000e+09,9.476281492421465558e-01,2.700776956053699607e+00
1.043000000000000000e+09,9.473897546941286718e-01,2.697268572661658315e+00
1.044000000000000000e+09,9.471926721651218184e-01,2.693749555894001002e+00
1.045000000000000000e+09,9.469309828411601737e-01,2.690205672470292075e+00
1.046000000000000000e+09,9.467256355798119305e-01,2.686681540350940978e+00
1.047000000000000000e+09,9.465061717777100148e-01,2.683135055868151486e+00
1.048000000000000000e+09,9.463004442895261992e-01,2.679629446243593449e+00
1.049000000000000000e+09,9.460972280075732321e-01,2.676065340060867825e+00
1.050000000000000000e+09,9.458589591876376268e-01,2.672507621409175194e+00
1.051000000000000000e+09,9.456586345031970930e-01,2.668966724790144518e+00
1.052000000000000000e+09,9.454334657704797085e-01,2.665398283378468403e+00
1.053000000000000000e+09,9.452114214709642637e-01,2.661867775691157068e+00
1.054000000000000000e+09,9.449754344260372640e-01,2.658290485041197915e+00
1.055000000000000000e+09,9.447565417860545045e-01,2.654730456661202886e+00
1.056000000000000000e+09,9.445249221313468668e-01,2.651149348742082079e+00
1.057000000000000000e+09,9.442956227797559832e-01,2.647616682201800131e+00
1.058000000000000000e+09,9.440537309690202328e-01,2.644041661870299542e+00
1.059000000000000000e+09,9.437920228192544503e-01,2.640488940062265755e+00
1.060000000000000000e+09,9.436134953361662303e-01,2.636909401255606245e+00
