1.000000000000000000e+09,6.743846762257147409e-01,2.263175271528772736e+00
1.011000000000000000e+09,6.659491350029167478e-01,2.227458219535545680e+00
1.022000000000000000e+09,6.587680436379637072e-01,2.186811335788733768e+00
1.033000000000000000e+09,6.518116950748235050e-01,2.149895970900511877e+00
1.044000000000000000e+09,6.433488296739710011e-01,2.110581557587830837e+00
1.055000000000000000e+09,6.369531349554362620e-01,2.074282733996267059e+00
1.066000000000000000e+09,6.287458845435169863e-01,2.039277128461713495e+00
1.076999936000000000e+09,6.244053429470146632e-01,2.001882784003401472e+00
1.088000000000000000e+09,6.206391477097811249e-01,1.966147899330230153e+00
1.099000064000000000e+09,6.079091984500866186e-01,1.921222353069280020e+00
1.110000000000000000e+09,5.995583413861493849e-01,1.887325434546830438e+00
1.120999936000000000e+09,5.982339282697757277e-01,1.862798708291935945e+00
1.132000000000000000e+09,5.938334450311297807e-01,1.825822003156781781e+00
1.143000064000000000e+09,5.883029149938566738e-01,1.792451273294003444e+00
1.154000000000000000e+09,5.822107192192365055e-01,1.755842194176826077e+00
1.164999936000000000e+09,5.764265163219502996e-01,1.723014462944746583e+00
1.176000000000000000e+09,5.705828089340108100e-01,1.688874879310338750e+00
1.187000064000000000e+09,5.662506352349313543e-01,1.655683089926423435e+00
1.198000000000000000e+09,5.608588762918097492e-01,1.624946894725210145e+00
1.208999936000000000e+09,5.554265735478409738e-01,1.587991561055153600e+00
1.220000000000000000e+09,5.517985297253578114e-01,1.559165874595277668e+00
1.231000064000000000e+09,5.456106506717314231e-01,1.526365632096404079e+00
1.242000000000000000e+09,5.413912862100170864e-01,1.495860304765030291e+00
1.252999936000000000e+09,5.359510695384629431e-01,1.467105101676899670e+00
1.264000000000000000e+09,5.337985060666887716e-01,1.435426547702199906e+00
1.275000064000000000e+09,5.300646622669785701e-01,1.411527473513714659e+00
1.286000000000000000e+09,5.271664404210670840e-01,1.370594746661636387e+00
1.296999936000000000e+09,5.241521447278799650e-01,1.341555275790914381e+00
1.308000000000000000e+09,5.194095078818911082e-01,1.306911955272859194e+00
1.319000064000000000e+09,5.153509770842952253e-01,1.273482616617603203e+00
1.330000000000000000e+09,5.087644700272615506e-01,1.247036081155251219e+00
1.340999936000000000e+09,5.027120128258651954e-01,1.213412550432627857e+00
1.352000000000000000e+09,4.969668269277134898e-01,1.189881803748196409e+00
1.363000064000000000e+09,4.891430218152248433e-01,1.164333430738410780e+00
1.374000000000000000e+09,4.823103990411002906e-01,1.146541547263456362e+00
1.384999936000000000e+09,4.741042364897999906e-01,1.139421012926768562e+00
1.396000000000000000e+09,4.721009525958166364e-01,1.142998490849774562e+00
1.407000064000000000e+09,4.799375321387680526e-01,1.153589945515663295e+00
1.418000000000000000e+09,4.992863550744117140e-01,1.142233200538081972e+00
1.428999936000000000e+09,5.205798885779416851e-01,1.112702150695990433e+00
1.440000000000000000e+09,5.323957933252017050e-01,1.054504810244041968e+00
1.451000064000000000e+09,5.419711443775314663e-01,1.000272799372826649e+00
1.462000000000000000e+09,5.531173959669269946e-01,9.654767118496931921e-01
1.472999936000000000e+09,5.553142307676811606e-01,9.143435804507095144e-01
1.484000000000000000e+09,5.556957937883676424e-01,8.686255002907067313e-01
1.495000064000000000e+09,5.533634767547642719e-01,8.256272935511196343e-01
1.506000000000000000e+09,5.529250976965202069e-01,7.888914970461233800e-01
1.516999936000000000e+09,5.521705721878051865e-01,7.502227113975786787e-01
1.528000000000000000e+09,5.530748615019359660e-01,7.129836533225447637e-01
1.539000064000000000e+09,5.535746101408229869e-01,6.768224694779734207e-01
1.550000000000000000e+09,5.523656628828910176e-01,6.374308610164466371e-01
1.560999936000000000e+09,5.536137518751277353e-01,6.020747946995747002e-01
1.572000000000000000e+09,5.529678779536554289e-01,5.681369439041591418e-01
1.583000064000000000e+09,5.540738994705994847e-01,5.328811007806658617e-01
1.594000000000000000e+09,5.545794290928942605e-01,4.988277288057051395e-01
1.604999936000000000e+09,5.559888462298545608e-01,4.623695089558403359e-01
1.616000000000000000e+09,5.606394182165189699e-01,4.413276975112642164e-01
1.627000064000000000e+09,5.577333647883403467e-01,3.909316769780897260e-01
1.638000000000000000e+09,5.623029810994021327e-01,3.591902943740469811e-01
1.648999936000000000e+09,5.615390468061901563e-01,3.224728033932057758e-01
1.660000000000000000e+09,5.642664485094459614e-01,2.850988729399300259e-01
1.671000064000000000e+09,5.655897808231005186e-01,2.499123253461308924e-01
1.682000000000000000e+09,5.661626644306955169e-01,2.132836756856742177e-01
1.692999936000000000e+09,5.673546551591017728e-01,1.808060597125288327e-01
1.704000000000000000e+09,5.701590444872602914e-01,1.432321183190572167e-01
1.715000064000000000e+09,5.740116837990726362e-01,1.075274736622918864e-01
