8.000000000000000000e+09,1.138747479797275058e-01,-1.388129818251510050e+00
8.009999872000000000e+09,1.132590679361823865e-01,-1.419187258246871197e+00
8.019999744000000000e+09,1.131204987873896950e-01,-1.447542155935139796e+00
8.030000128000000000e+09,1.124127292689689195e-01,-1.481833323204415187e+00
8.040000000000000000e+09,1.122107592884413890e-01,-1.510348335304382950e+00
8.049999872000000000e+09,1.117057446085967798e-01,-1.543878800417941566e+00
8.060000256000000000e+09,1.117946038851965335e-01,-1.573097728980112242e+00
8.070000128000000000e+09,1.118612232414719909e-01,-1.615602493724155764e+00
8.080000000000000000e+09,1.127858893378958088e-01,-1.656483113376910454e+00
8.089999872000000000e+09,1.102921670568835222e-01,-1.670527276809992578e+00
8.099999744000000000e+09,1.100038143667097235e-01,-1.701586495369799445e+00
8.110000128000000000e+09,1.096922716032543571e-01,-1.735081338807184181e+00
8.120000000000000000e+09,1.095955086575087362e-01,-1.768188943501541655e+00
8.129999872000000000e+09,1.091239194457141182e-01,-1.801650988755315375e+00
8.140000256000000000e+09,1.088437630085736935e-01,-1.835114164415800664e+00
8.150000128000000000e+09,1.088589283999350510e-01,-1.867189309062892155e+00
8.160000000000000000e+09,1.082778457152943768e-01,-1.902278550049540717e+00
8.169999872000000000e+09,1.082465424960259298e-01,-1.933015296275573114e+00
8.179999744000000000e+09,1.075901603991640115e-01,-1.969674630618675426e+00
8.190000128000000000e+09,1.072807182663103459e-01,-2.002042849918526546e+00
8.200000000000000000e+09,1.065816617415592527e-01,-2.037266748719364529e+00
8.209999872000000000e+09,1.060909254193951878e-01,-2.072956716347900574e+00
8.220000256000000000e+09,1.056546305448320122e-01,-2.104872275566404660e+00
8.230000128000000000e+09,1.050257225396373228e-01,-2.137922109067132759e+00
8.240000000000000000e+09,1.047178234057769969e-01,-2.172551431083703743e+00
8.249999872000000000e+09,1.041138999661478104e-01,-2.206323030950080089e+00
8.259999744000000000e+09,1.040382501711813457e-01,-2.240067426953463059e+00
8.270000128000000000e+09,1.036742882221136086e-01,-2.274251949480618151e+00
8.280000000000000000e+09,1.034441067161789851e-01,-2.308741512261363038e+00
8.289999872000000000e+09,1.031168750198427214e-01,-2.345458150414164944e+00
8.300000256000000000e+09,1.024144381975531648e-01,-2.379762811539036349e+00
8.310000128000000000e+09,1.017526734217425038e-01,-2.417618586701580252e+00
