6.200000000000000000e+09,3.862726449496721726e-01,2.735939043979452645e+00
6.400000000000000000e+09,3.774135918511812293e-01,2.026287817529865087e+00
6.600000000000000000e+09,3.578198264191624900e-01,1.315105397560692335e+00
6.800000000000000000e+09,3.417090098965614997e-01,6.384109808756034399e-01
