8.999999488000000000e+09,2.585241704101954863e-01,3.446591288672819497e-01
9.200000000000000000e+09,2.580557777695186572e-01,-3.351145458491649465e-01
9.400000512000000000e+09,2.544171394310786316e-01,-1.023050402931193315e+00
9.600000000000000000e+09,2.480773772654065457e-01,-1.713780484231627543e+00
9.799999488000000000e+09,2.401266778576397198e-01,-2.409622551302054827e+00
1.000000000000000000e+10,2.270121165812592767e-01,-3.110252174899098776e+00
1.020000051200000000e+10,2.115283480404012428e-01,2.514674729438266088e+00
1.040000000000000000e+10,2.017207627495488376e-01,1.863484574505565039e+00
1.059999948800000000e+10,1.938630584340134966e-01,1.206454663871264543e+00
1.080000000000000000e+10,1.870675494046699083e-01,5.554021649969288488e-01
1.100000051200000000e+10,1.826335301055007354e-01,-1.118797486219021420e-01
