1.250000000000000000e+09,8.659846112945658314e-01,1.964300570744788699e+00
1.450000000000000000e+09,8.159275744057085111e-01,1.322035486065707977e+00
1.650000000000000000e+09,8.054591112704585498e-01,7.215516925982221608e-01
1.850000000000000000e+09,8.350420210326544579e-01,8.988034913132285364e-02
2.050000000000000000e+09,8.723933786147549663e-01,-5.785933354971701803e-01
2.249999872000000000e+09,8.977474356514235643e-01,-1.274428702202367703e+00
