9.000000000000000000e+08,8.800184557422344733e-01,1.865904943295448870e+00
1.033333312000000000e+09,8.705674841051468382e-01,9.714609717978167636e-01
1.166666624000000000e+09,7.963904147680409551e-01,4.451164062554026357e-02
1.300000000000000000e+09,7.636247635851010074e-01,-7.757306583667313848e-01
