8.999999488000000000e+09,2.582578015956061845e-01,3.092128354152726133e-01
9.200000000000000000e+09,2.399115862747996097e-01,-3.298071735418704464e-01
9.400000512000000000e+09,2.294336250175427472e-01,-9.515274052981741448e-01
9.600000000000000000e+09,2.264464876467869869e-01,-1.583091045037741562e+00
9.799999488000000000e+09,2.203450230544818922e-01,-2.257370705614044848e+00
1.000000000000000000e+10,2.096909017233180850e-01,-2.864672028543902016e+00
1.020000051200000000e+10,2.164402203418304138e-01,2.792478461322990491e+00
1.040000000000000000e+10,2.238220246782550438e-01,2.104649478315527844e+00
1.059999948800000000e+10,2.240523782355090532e-01,1.383095893944549903e+00
1.080000000000000000e+10,2.160816295268196130e-01,6.578706747505802532e-01
1.100000051200000000e+10,2.021427857853194121e-01,-6.203691832972361986e-02
