1.000000000000000000e+10,2.883839454095768473e-01,3.006123799207880420e+00
1.020000051200000000e+10,2.689905640055491043e-01,2.325002647565110880e+00
1.040000000000000000e+10,2.553310587205060433e-01,1.665682959003357722e+00
1.059999948800000000e+10,2.452566402056467199e-01,1.015675307329376720e+00
1.080000000000000000e+10,2.386346509085290335e-01,3.650880326535037024e-01
1.100000051200000000e+10,2.356995891805826748e-01,-2.882797975825206471e-01
1.120000000000000000e+10,2.342334260496171106e-01,-9.482854914172246241e-01
1.139999948800000000e+10,2.348245125789337473e-01,-1.619502153224793517e+00
1.160000000000000000e+10,2.342378004986649109e-01,-2.308111930716146176e+00
1.180000051200000000e+10,2.305675665797354001e-01,-3.010542169319933681e+00
1.200000000000000000e+10,2.242368470874606945e-01,2.566984913490331088e+00
