1.250000000000000000e+09,9.300083562770981027e-01,2.141166383888962077e+00
1.450000000000000000e+09,8.979054857396889799e-01,1.497160050376222795e+00
1.650000000000000000e+09,8.766221389802897335e-01,8.771765828502475770e-01
1.850000000000000000e+09,8.982066569405445788e-01,2.628451011893604972e-01
2.050000000000000000e+09,9.259884514674328049e-01,-3.927409810852152128e-01
2.249999872000000000e+09,9.370979541542342472e-01,-1.064521234020245455e+00
